Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
IRN26Dab	IRN26Dab_IRN26Dab	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN26Dab_IRN26Dab_L1_R1.fastq.gz	NA	NA	ERR15001256.fastq.gz	NA	NA
IRNGC23	IRNGC23_IRNGC23	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC23_IRNGC23_L1_R1.fastq.gz	NA	NA	ERR15001263.fastq.gz	NA	NA
IRNGC61	IRNGC61_IRNGC61	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC61_IRNGC61_L1_R1.fastq.gz	NA	NA	ERR15001267.fastq.gz	NA	NA
IRNGC68	IRNGC68_IRNGC68	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC68_IRNGC68_L1_R1.fastq.gz	NA	NA	ERR15001269.fastq.gz	NA	NA
IRNS22	IRNS22_IRNS22	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS22_IRNS22_L1_R1.fastq.gz	NA	NA	ERR15001273.fastq.gz	NA	NA
IRNS23	IRNS23_IRNS23	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS23_IRNS23_L1_R1.fastq.gz	NA	NA	ERR15001274.fastq.gz	NA	NA
IRNS25	IRNS25_IRNS25	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS25_IRNS25_L1_R1.fastq.gz	NA	NA	ERR15001276.fastq.gz	NA	NA
IRNS31	IRNS31_IRNS31	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS31_IRNS31_L1_R1.fastq.gz	NA	NA	ERR15001279.fastq.gz	NA	NA
IRNS74	IRNS74_IRNS74	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS74_IRNS74_L1_R1.fastq.gz	NA	NA	ERR15001290.fastq.gz	NA	NA
IRNS84	IRNS84_IRNS84	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS84_IRNS84_L1_R1.fastq.gz	NA	NA	ERR15001297.fastq.gz	NA	NA
