Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
I20703	I20703_ERS12753385	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20703_ERS12753385_L1_R1.fastq.gz	NA	NA	ERR10087319.fastq.gz	NA	NA
I20703	I20703_ERS12753386	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20703_ERS12753386_L1_R1.fastq.gz	NA	NA	ERR10087320.fastq.gz	NA	NA
I20720	I20720_ERS12753394	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20720_ERS12753394_L1_R1.fastq.gz	NA	NA	ERR10087328.fastq.gz	NA	NA
I20721	I20721_ERS12753395	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753395_L1_R1.fastq.gz	NA	NA	ERR10087329.fastq.gz	NA	NA
I20721	I20721_ERS12753396	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753396_L1_R1.fastq.gz	NA	NA	ERR10087330.fastq.gz	NA	NA
I20721	I20721_ERS12753398	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753398_L1_R1.fastq.gz	NA	NA	ERR10087332.fastq.gz	NA	NA
I20721	I20721_ERS12753399	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753399_L1_R1.fastq.gz	NA	NA	ERR10087333.fastq.gz	NA	NA
I20721	I20721_ERS12753400	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753400_L1_R1.fastq.gz	NA	NA	ERR10087334.fastq.gz	NA	NA
I21299	I21299_ERS12753403	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I21299_ERS12753403_L1_R1.fastq.gz	NA	NA	ERR10087337.fastq.gz	NA	NA
I21299	I21299_ERS12753405	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I21299_ERS12753405_L1_R1.fastq.gz	NA	NA	ERR10087339.fastq.gz	NA	NA
I21299	I21299_ERS12753406	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I21299_ERS12753406_L1_R1.fastq.gz	NA	NA	ERR10087340.fastq.gz	NA	NA
I21299	I21299_ERS12753408	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I21299_ERS12753408_L1_R1.fastq.gz	NA	NA	ERR10087342.fastq.gz	NA	NA
I2514	I2514_ERS12753412	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2514_ERS12753412_L1_R1.fastq.gz	NA	NA	ERR10087346.fastq.gz	NA	NA
I2818	I2818_ERS12753420	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753420_L1_R1.fastq.gz	NA	NA	ERR10087354.fastq.gz	NA	NA
I2818	I2818_ERS12753421	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753421_L1_R1.fastq.gz	NA	NA	ERR10087355.fastq.gz	NA	NA
I2861	I2861_ERS12753427	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2861_ERS12753427_L1_R1.fastq.gz	NA	NA	ERR10087361.fastq.gz	NA	NA
I2949	I2949_ERS12753429	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2949_ERS12753429_L1_R1.fastq.gz	NA	NA	ERR10087363.fastq.gz	NA	NA
I2949	I2949_ERS12753430	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2949_ERS12753430_L1_R1.fastq.gz	NA	NA	ERR10087364.fastq.gz	NA	NA
I2949	I2949_ERS12753431	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2949_ERS12753431_L1_R1.fastq.gz	NA	NA	ERR10087365.fastq.gz	NA	NA
I4532	I4532_ERS12753435	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4532_ERS12753435_L1_R1.fastq.gz	NA	NA	ERR10087369.fastq.gz	NA	NA
I4795	I4795_ERS12753437	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4795_ERS12753437_L1_R1.fastq.gz	NA	NA	ERR10087371.fastq.gz	NA	NA
I4795	I4795_ERS12753438	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4795_ERS12753438_L1_R1.fastq.gz	NA	NA	ERR10087372.fastq.gz	NA	NA
I5319	I5319_ERS12753441	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5319_ERS12753441_L1_R1.fastq.gz	NA	NA	ERR10087375.fastq.gz	NA	NA
I5319	I5319_ERS12753443	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5319_ERS12753443_L1_R1.fastq.gz	NA	NA	ERR10087377.fastq.gz	NA	NA
I8432	I8432_ERS12753449	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753449_L1_R1.fastq.gz	NA	NA	ERR10087383.fastq.gz	NA	NA
I8432	I8432_ERS12753451	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753451_L1_R1.fastq.gz	NA	NA	ERR10087385.fastq.gz	NA	NA
I8432	I8432_ERS12753453	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753453_L1_R1.fastq.gz	NA	NA	ERR10087387.fastq.gz	NA	NA
I8432	I8432_ERS12753454	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753454_L1_R1.fastq.gz	NA	NA	ERR10087388.fastq.gz	NA	NA
